,item,category,name,price,store,image,story,vegan,foods,real price,location
348,chips,other,Miss vickie's miss vickie's potato chips,2/ $6.00,Food Basics,https://cdn.flippenterprise.net/page_pdf_images/12829438/dc7fa148-38c0-11ec-83db-0e1ba86a8db4/medium,,FALSE,['chips'],3.0,Kingston
349,cookies,bakery,Christie cookies or crackers,2/ $6.00,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839274/44301dc4-3b17-11ec-a280-0ec6e2beadde/medium,,FALSE,"['crackers', 'cookies']",3.0,Kingston
350,crackers,other,Christie cookies or crackers,2/ $6.00,Metro,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333099/1635946403/medium,,FALSE,"['crackers', 'cookies']",3.0,Kingston
351,chocolate,other,"Selection premium milk chocolate orange, liquorice allsorts or wine gums",2/ $6.00,Metro,https://cdn.flippenterprise.net/page_pdf_images/12829437/deedba00-38c0-11ec-a6b4-0e1ba86a8db4/medium,,FALSE,['chocolate'],3.0,Kingston
352,"wonder, country harvest, d'italiano and casa mendosa",bakery,"Wonder, country harvest, d'italiano and casa mendosa",2/ $6.00 or $3.49,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821753/5f21c048-37f6-11ec-b082-0e7faade0358/medium,,FALSE,"[""wonder, country harvest, d'italiano and casa mendosa""]",3.0,Kingston
353,"plain croissants, 6's",bakery,"Plain croissants, 6's",$3.00,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821753/5c6a98de-37f6-11ec-b082-0e7faade0358/medium,,FALSE,"[""plain croissants, 6's""]",3.0,Kingston
354,selection stuffed breaded chicken cutlettes,meat,Selection stuffed breaded chicken cutlettes,3/ $9.00,Food Basics,https://cdn.flippenterprise.net/page_pdf_images/12829140/4b638374-38bf-11ec-a62c-0e1ba86a8db4/medium,,FALSE,['selection stuffed breaded chicken cutlettes'],3.0,Kingston
355,sunrype - 1.36 l,beverages,Sunrype - 1.36 l,2/ $6.00 or $3.99,Loblaws,https://cdn.flippenterprise.net/page_items/240589035/1635800151/large.jpg,,FALSE,['sunrype - 1.36 l'],3.0,Kingston
356,rise kombucha,beverages,Rise kombucha,2/ $6.00,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839274/43652b64-3b17-11ec-a280-0ec6e2beadde/medium,,FALSE,['rise kombucha'],3.0,Kingston
357,hummus,vegan,"Pc or blue menu hummus or dips, 227 g",$3.00,No Frills,https://cdn.flippenterprise.net/page_pdf_images/12829393/d83146aa-38c0-11ec-8729-0efae983d694/medium,,FALSE,['hummus'],3.0,Kingston
358,front street bakery cake slices,meat,Front street bakery cake slices,2/ $6.00,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839262/71059108-3b17-11ec-bed8-0ec6e2beadde/medium,,FALSE,['front street bakery cake slices'],3.0,Kingston
359,"oasis, - 1.36 l",beverages,"Oasis, - 1.36 l",2/ $6.00 or $3.99,Loblaws,https://cdn.flippenterprise.net/page_items/240589033/1635800149/large.jpg,,FALSE,"['oasis, - 1.36 l']",3.0,Kingston
360,main street deli meat 250 g pillers salami 125 g selected varieties,meat,Main street deli meat 250 g pillers salami 125 g selected varieties,$3.00,FreshCo,https://cdn.flippenterprise.net/page_items/240788955/1635861867/large.jpg,,FALSE,['main street deli meat 250 g pillers salami 125 g selected varieties'],3.0,Kingston
361,cola,other,Coca-cola or pepsi soft drinks,2/ $6.00,Metro,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333097/1635946265/medium,,FALSE,['cola'],3.0,Kingston
362,"mio, crystal light or kool-aid drink mixes, 48 ml/24-57 g",beverages,"Mio, crystal light or kool-aid drink mixes, 48 ml/24-57 g",$3.00,No Frills,https://cdn.flippenterprise.net/page_pdf_images/12829438/de5bc8de-38c0-11ec-83db-0e1ba86a8db4/medium,,FALSE,"['mio, crystal light or kool-aid drink mixes, 48 ml/24-57 g']",3.0,Kingston
363,hummus,vegan,Summer fresh summer fresh topped hummus,2/ $6.00,Food Basics,https://cdn.flippenterprise.net/page_pdf_images/12829393/d83146aa-38c0-11ec-8729-0efae983d694/medium,,FALSE,['hummus'],3.0,Kingston
364,chocolate,other,Hershey's chipits chocolate chips,2/ $6.00,Metro,https://cdn.flippenterprise.net/page_pdf_images/12829437/deedba00-38c0-11ec-a6b4-0e1ba86a8db4/medium,,FALSE,['chocolate'],3.0,Kingston
365,salsa,other,Compliments salsa 650 ml,locked & low $3.00,FreshCo,https://cdn.flippenterprise.net/page_pdf_images/12829481/58c5bae0-38c5-11ec-889c-0efae983d694/medium,,FALSE,['salsa'],3.0,Kingston
366,allen's or oasis nutrisource,frozen,Allen's or oasis nutrisource,2/ $6.50,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839281/4d9226aa-3b17-11ec-aed0-0edc53c25ee6/medium,15 bonus miles when you buy 2,FALSE,"[""allen's or oasis nutrisource""]",3.25,Kingston
367,kraft deluxe pasta and cheese,meat,Kraft deluxe pasta and cheese,member price $3.27,Giant Tiger,https://cdn.flippenterprise.net/page_items/240333205/1635969263/large.jpg,,FALSE,['kraft deluxe pasta and cheese'],3.27,Kingston
368,irresistibles artisan porchetta,meat,Irresistibles artisan porchetta,$3.29 /100g,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839256/782577c8-3b17-11ec-8a88-0efae983d694/medium,,FALSE,['irresistibles artisan porchetta'],3.29,Kingston
369,irresistibles artisan hardwood smoked ham or pork loin,meat,Irresistibles artisan hardwood smoked ham or pork loin,$3.29 /100g,Metro,https://cdn.flippenterprise.net/page_items/240948936/1636056050/large.jpg,,FALSE,['irresistibles artisan hardwood smoked ham or pork loin'],3.29,Kingston
370,greenfield natural meat co. carving smoked ham,meat,Greenfield natural meat co. carving smoked ham,$3.29 /100g,Metro,https://cdn.flippenterprise.net/page_items/240949066/1636056070/large.jpg,,FALSE,['greenfield natural meat co. carving smoked ham'],3.29,Kingston
371,irresistibles pizza,meat,Irresistibles pizza,$3.33,Food Basics,https://cdn.flippenterprise.net/page_pdf_images/12829155/40b33dc0-38bf-11ec-88af-0e1ba86a8db4/medium,,FALSE,['irresistibles pizza'],3.33,Kingston
372,cookies,bakery,"Pillsbury™ chocolate chip chub cookies, 468 g, cinnamon rolls, 351 g, breads, 318-340 g, crescents, 200-235 g, and turnovers, 383 g",3/ $9.99 or $4.29,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12839274/44301dc4-3b17-11ec-a280-0ec6e2beadde/medium,,FALSE,"['chocolate', 'cookies']",3.33,Kingston
373,chocolate,other,"Pillsbury™ chocolate chip chub cookies, 468 g, cinnamon rolls, 351 g, breads, 318-340 g, crescents, 200-235 g, and turnovers, 383 g",3/ $9.99 or $4.29,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12829437/deedba00-38c0-11ec-a6b4-0e1ba86a8db4/medium,,FALSE,"['chocolate', 'cookies']",3.33,Kingston
374,"danone oikos or light & free, 4's, activia, 8's or danino drinkable yogurt, 8's",meat,"Danone oikos or light & free, 4's, activia, 8's or danino drinkable yogurt, 8's",$3.33,No Frills,https://cdn.flippenterprise.net/page_pdf_images/12829439/d6df8f82-38c0-11ec-b58a-0e7faade0358/medium,,FALSE,"[""danone oikos or light & free, 4's, activia, 8's or danino drinkable yogurt, 8's""]",3.33,Kingston
375,"yoplait tubes 8x56g yoplait minigo, 6x60 g",meat,"Yoplait tubes 8x56g yoplait minigo, 6x60 g",3/ $9.99 or $4.29,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821765/6914e0a8-37f6-11ec-aaaf-0efae983d694/medium,,FALSE,"['yoplait tubes 8x56g yoplait minigo, 6x60 g']",3.33,Kingston
376,"yoplait source yogurt, 630 g",meat,"Yoplait source yogurt, 630 g",3/ $9.99 or $4.29,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821765/6952f23a-37f6-11ec-aaaf-0efae983d694/medium,,FALSE,"['yoplait source yogurt, 630 g']",3.33,Kingston
377,lactantia purfiltre or beatrice chocolate milk,meat,Lactantia purfiltre or beatrice chocolate milk,$3.33,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839229/4aa7ce7c-3b17-11ec-ae01-0e7faade0358/medium,,FALSE,['lactantia purfiltre or beatrice chocolate milk'],3.33,Kingston
378,ocean spray ocean spray cranberry cocktail or juice blends,beverages,Ocean spray ocean spray cranberry cocktail or juice blends,3/ $10.00,Food Basics,https://cdn.flippenterprise.net/page_pdf_images/12862098/e4563d64-3ccb-11ec-9618-0ec6e2beadde/medium,,FALSE,['ocean spray ocean\xa0spray cranberry cocktail or juice blends'],3.3333333333333335,Kingston
379,black diamond natural cheese slices or oikos greek yogourt or activia,meat,Black diamond natural cheese slices or oikos greek yogourt or activia,3/ $10.00,Food Basics,https://cdn.flippenterprise.net/page_pdf_images/12829142/432ccb48-38bf-11ec-ba38-0edc53c25ee6/medium,,FALSE,['black diamond natural cheese slices or oikos greek yogourt or activia'],3.3333333333333335,Kingston
380,cookies,bakery,Christie cookies,$3.37,Walmart,https://cdn.flippenterprise.net/page_pdf_images/12839274/44301dc4-3b17-11ec-a280-0ec6e2beadde/medium,rollback,FALSE,['cookies'],3.37,Kingston
381,cauliflower,produce,White cauliflower,$3.47,Walmart,https://cdn.flippenterprise.net/page_pdf_images/12829490/6c3bb9bc-38c5-11ec-ab10-0edc53c25ee6/medium,,FALSE,['cauliflower'],3.47,Kingston
382,chocolate,other,"Mars multipack chocolate, 4's",$3.47,No Frills,https://cdn.flippenterprise.net/page_pdf_images/12829437/deedba00-38c0-11ec-a6b4-0e1ba86a8db4/medium,,FALSE,['chocolate'],3.47,Kingston
383,chocolate,other,"M&m chocolate stand up pouches, 136-230 g",$3.47,No Frills,https://cdn.flippenterprise.net/page_pdf_images/12829437/deedba00-38c0-11ec-a6b4-0e1ba86a8db4/medium,,FALSE,['chocolate'],3.47,Kingston
384,"deals imperial margarine, 1.36 kg",dairy,"Deals imperial margarine, 1.36 kg",$3.47,No Frills,https://cdn.flippenterprise.net/page_pdf_images/12829439/d671fa44-38c0-11ec-b58a-0e7faade0358/medium,,FALSE,"['deals imperial margarine, 1.36 kg']",3.47,Kingston
385,heinz mayonnaise,none,Heinz mayonnaise,$3.47,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333068/1635946400/medium,save up to 50¢,FALSE,['heinz mayonnaise'],3.47,Kingston
386,natural almonds 300 g product of usa,none,Natural almonds 300 g product of usa,$3.47,FreshCo,https://cdn.flippenterprise.net/page_pdf_images/12829490/6aab29c0-38c5-11ec-ab10-0edc53c25ee6/medium,,FALSE,['natural almonds 300 g product of usa'],3.47,Kingston
387,your fresh market™ all-butter croissants,bakery,Your fresh market™ all-butter croissants,$3.47,Walmart,https://cdn.flippenterprise.net/page_pdf_images/12823116/50511848-380f-11ec-89f7-0e7faade0358/medium,,FALSE,['your fresh market™ all-butter croissants'],3.47,Kingston
388,cookies,bakery,M&m's cookies,$3.47,Giant Tiger,https://cdn.flippenterprise.net/page_pdf_images/12839274/44301dc4-3b17-11ec-a280-0ec6e2beadde/medium,save 1.50,FALSE,['cookies'],3.47,Kingston
389,kraft miracle whip,none,Kraft miracle whip,$3.47,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333066/1635946200/medium,save up to 50¢,FALSE,['kraft miracle whip'],3.47,Kingston
390,popcorn,other,Orville redenbacher popcorn,$3.47,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240332063/1635933919/medium,save 50¢,FALSE,['popcorn'],3.47,Kingston
391,lettuce,produce,Pc live lettuce red or trio,$3.49,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821752/599b9342-37f6-11ec-84e2-0ec6e2beadde/medium,pc optimum 350 pts,FALSE,['lettuce'],3.49,Kingston
392,green kiwi 600 g product of chile,produce,Green kiwi 600 g product of chile,$3.49,FreshCo,https://cdn.flippenterprise.net/page_pdf_images/12829490/6af33b02-38c5-11ec-ab10-0edc53c25ee6/medium,,FALSE,['green kiwi 600 g product of chile'],3.49,Kingston
393,chips,other,Enjoy life lentil chips,$3.49,Metro,https://cdn.flippenterprise.net/page_pdf_images/12829438/dc7fa148-38c0-11ec-83db-0e1ba86a8db4/medium,,FALSE,['chips'],3.49,Kingston
394,"iögo nanö, 6 x 93 ml, 8 x 60 g",meat,"Iögo nanö, 6 x 93 ml, 8 x 60 g",$3.49,Loblaws,https://cdn.flippenterprise.net/page_items/240589122/1635800149/large.jpg,,FALSE,"['iögo nanö, 6 x 93 ml, 8 x 60 g']",3.49,Kingston
395,frozen fruit,produce,Compliments frozen fruit 300-600 g,$3.49,FreshCo,https://cdn.flippenterprise.net/page_pdf_images/12829486/65f57606-38c5-11ec-b137-0ec6e2beadde/medium,save 50¢,FALSE,['frozen fruit'],3.49,Kingston
396,selection imitation crab,meat,Selection imitation crab,$3.49,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839256/741dcee6-3b17-11ec-8a88-0efae983d694/medium,,FALSE,['selection imitation crab'],3.49,Kingston
397,potatoes,produce,The little potato company creamer potatoes,$3.49,Metro,https://cdn.flippenterprise.net/page_pdf_images/12823084/3136752a-380f-11ec-944d-0efae983d694/medium,,FALSE,['potatoes'],3.49,Kingston
398,bread,bakery,Grain bread,$3.49,Metro,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333140/1635946589/medium,,FALSE,['bread'],3.49,Kingston
399,fruit snack,other,Dole fruit,$3.49,Metro,https://cdn.flippenterprise.net/page_items/240949424/1636056059/large.jpg,,FALSE,['fruit snack'],3.49,Kingston
400,clover leaf pink salmon 150-213 g,meat,Clover leaf pink salmon 150-213 g,$3.49,FreshCo,https://cdn.flippenterprise.net/page_pdf_images/12829486/659a4cc2-38c5-11ec-b137-0ec6e2beadde/medium,save up to $1,FALSE,['clover leaf pink salmon 150-213 g'],3.49,Kingston
401,v8 vegetable cocktail,beverages,V8 vegetable cocktail,$3.49,Food Basics,https://cdn.flippenterprise.net/page_pdf_images/12829159/46d93c9a-38bf-11ec-850b-0ec6e2beadde/medium,,FALSE,['v8 vegetable cocktail'],3.49,Kingston
402,"furlani garlic toast, 638 g",bakery,"Furlani garlic toast, 638 g",$3.49,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821752/58707fd2-37f6-11ec-84e2-0ec6e2beadde/medium,,FALSE,"['furlani garlic toast, 638 g']",3.49,Kingston
403,dare candy,none,Dare candy,$3.49,Food Basics,https://cdn.flippenterprise.net/page_pdf_images/12862098/e5e15a24-3ccb-11ec-9618-0ec6e2beadde/medium,,FALSE,['dare candy'],3.49,Kingston
404,peanut butter,other,Jif peanut butter 500 g or smucker's jam 310-500 ml,$3.49,FreshCo,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333182/1635946245/medium,save up to $1,FALSE,"['peanut butter', 'jam']",3.49,Kingston
405,jam,other,Jif peanut butter 500 g or smucker's jam 310-500 ml,$3.49,FreshCo,https://cdn.flippenterprise.net/page_pdf_images/12829405/d7c19e5e-38c0-11ec-8b3e-0ec6e2beadde/medium,save up to $1,FALSE,"['peanut butter', 'jam']",3.49,Kingston
406,"irresistibles artisan montreal smoked meat, corned beef or pastrami",meat,"Irresistibles artisan montreal smoked meat, corned beef or pastrami",$3.49 /100g,Metro,https://cdn.flippenterprise.net/page_items/240948929/1636056035/large.jpg,,FALSE,"['irresistibles artisan montreal smoked meat, corned beef or pastrami']",3.49,Kingston
407,becel,vegan,Becel margarine,$3.49,Food Basics,https://cdn.flippenterprise.net/page_pdf_images/12821747/4343fe2c-37f6-11ec-89e7-0ec6e2beadde/medium,,FALSE,['becel'],3.49,Kingston
408,chocolate,other,Nestlé chocolates multipacks 168-210 g maynards 355 g,$3.49,FreshCo,https://cdn.flippenterprise.net/page_pdf_images/12829437/deedba00-38c0-11ec-a6b4-0e1ba86a8db4/medium,save up to 80¢,FALSE,['chocolate'],3.49,Kingston
409,castello tickler cheddar,dairy,Castello tickler cheddar,$3.49 /100g,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839332/66f7fb24-3b17-11ec-a7ce-0e1ba86a8db4/medium,,FALSE,['castello tickler cheddar'],3.49,Kingston
410,parkay margarine,dairy,Parkay margarine,$3.49,Food Basics,https://cdn.flippenterprise.net/page_pdf_images/12829157/36ee2ba6-38bf-11ec-b764-0ec6e2beadde/medium,,FALSE,['parkay margarine'],3.49,Kingston
411,takis,pantry,Takis,$3.49,Food Basics,https://cdn.flippenterprise.net/page_pdf_images/12829157/390184ce-38bf-11ec-b764-0ec6e2beadde/medium,,FALSE,['takis'],3.49,Kingston
412,chips,other,Que pasa tortilla chips 350 g,$3.49,FreshCo,https://cdn.flippenterprise.net/page_pdf_images/12829438/dc7fa148-38c0-11ec-83db-0e1ba86a8db4/medium,save 50¢,FALSE,['chips'],3.49,Kingston
413,waffles,other,Irresistibles belgian waffles,$3.49,Metro,https://cdn.flippenterprise.net/page_pdf_images/12829142/45ad73cc-38bf-11ec-ba38-0edc53c25ee6/medium,,FALSE,['waffles'],3.49,Kingston
414,annie's organic snacks 115-213 g,none,Annie's organic snacks 115-213 g,$3.49,FreshCo,https://cdn.flippenterprise.net/page_pdf_images/12829492/6a10790c-38c5-11ec-b743-0efae983d694/medium,save up to $1.20,FALSE,"[""annie's organic snacks 115-213 g""]",3.49,Kingston
415,nut milk,vegan,Silk almond beverage,2/ $7.00 or 3.97,Walmart,https://cdn.flippenterprise.net/page_pdf_images/12839274/422a6282-3b17-11ec-a280-0ec6e2beadde/medium,multi,FALSE,['nut milk'],3.5,Kingston
416,salad dressing,other,Hellmann's salad dressing,2/ $7.00,Metro,https://cdn.flippenterprise.net/page_pdf_images/12829492/698d5946-38c5-11ec-b743-0efae983d694/medium,,FALSE,['salad dressing'],3.5,Kingston
417,salad,produce,"Pc  chopped salad kits, 298-381 g",2/ $7.00 or 3.97,No Frills,https://cdn.flippenterprise.net/page_items/240755589/1635873860/large.jpg,,FALSE,['salad'],3.5,Kingston
418,clover leaf or ocean's albacore tuna or gold seal pink salmon,meat,Clover leaf or ocean's albacore tuna or gold seal pink salmon,2/ $7.00,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839281/585927fa-3b17-11ec-aed0-0edc53c25ee6/medium,,FALSE,"[""clover leaf or ocean's albacore tuna or gold seal pink salmon""]",3.5,Kingston
419,"pc black label pasta, 500 g",pantry,"Pc black label pasta, 500 g",2/ $7.00 or $3.99,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821752/5b12b41c-37f6-11ec-84e2-0ec6e2beadde/medium,,FALSE,"['pc black label pasta, 500 g']",3.5,Kingston
420,"oasis orange juice, healthbreak or smoothies",beverages,"Oasis orange juice, healthbreak or smoothies",2/ $7.00,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839281/5081a142-3b17-11ec-aed0-0edc53c25ee6/medium,save $3.58 on 2,FALSE,"['oasis orange juice, healthbreak or smoothies']",3.5,Kingston
421,chips,other,"Lay's or ruffles potato chips, 130-235 g, doritos or tostitos tortilla chips, 205-295 g",2/ $7.00 or $4.49,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12829438/dc7fa148-38c0-11ec-83db-0e1ba86a8db4/medium,,FALSE,['chips'],3.5,Kingston
422,babybel or the laughing cow cheese,meat,Babybel or the laughing cow cheese,2/ $7.00,Metro,https://cdn.flippenterprise.net/page_pdf_images/12839262/7cc47c66-3b17-11ec-bed8-0ec6e2beadde/medium,,FALSE,['babybel or the laughing cow cheese'],3.5,Kingston
423,nut milk,vegan,Silk alternative milk,2/ $7.00 or $4.17,Giant Tiger,https://cdn.flippenterprise.net/page_pdf_images/12839274/422a6282-3b17-11ec-a280-0ec6e2beadde/medium,,FALSE,['nut milk'],3.5,Kingston
424,chocolate,other,M&m's classic milk chocolate candy mix,2/ $7.00 or $3.98,Walmart,https://cdn.flippenterprise.net/page_pdf_images/12829437/deedba00-38c0-11ec-a6b4-0e1ba86a8db4/medium,multi,FALSE,['chocolate'],3.5,Kingston
425,cola,other,"Coca-cola, canada dry or pepsi",2/ $7.00,Food Basics,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333097/1635946265/medium,,FALSE,['cola'],3.5,Kingston
426,"pc blue menu entrées or bowls, 255-365 g",pantry,"Pc blue menu entrées or bowls, 255-365 g",2/ $7.00 or $4.49,Loblaws,https://cdn.flippenterprise.net/page_pdf_images/12821755/624c7bdc-37f6-11ec-8e25-0e1ba86a8db4/medium,,FALSE,"['pc blue menu entrées or bowls, 255-365 g']",3.5,Kingston
427,pasta sauce,other,"Classico pasta sauce, 650 ml",3/ $11.00 or $3.99,Loblaws,https://cdn.flippenterprise.net/page_items/240788983/1635861881/large.jpg,,FALSE,['pasta sauce'],3.6666666666666665,Kingston
428,frank's or montana's or st. hubert sauce,none,Frank's or montana's or st. hubert sauce,$3.67,Giant Tiger,https://cdn.flippenterprise.net/page_item_supplemental_infos/240333318/1635946817/medium,save up to 2.32,FALSE,"[""frank's or montana's or st. hubert sauce""]",3.67,Kingston
